region,hazard,rp,hhid,affected_cat,helped_cat,index,c,c_min,const,dc0,dc0_prv,dc0_pub,dc_net,dc_t,di0_pub,di_prv_t,di_pub_t,di_t,dk0,dk_private,dk_prv_t,dk_public,dw,dw_curr_no_clip,hh_reco_rate,integ,intermed_sf_num,optimal_hh_reco_rate,pc_fee,pcsoc,pcwgt,pov_line,sav_delta,sav_f,sav_i,sav_offset_to,scale_fac_soc,t_exhaust_sav,t_pov_cons,t_pov_inc,t_start_prv_reco,welf_class,wprime_hh,dw_curr,dw_tot
IVA - CALABARZON,HU,1000,411062118353,a,helped,900939,95333.68800000002,15573.959716184301,0.006477490707285504,90566.83432591062,88368.67983346597,2198.1544924446507,88368.78,88368.78,2198.1544924446507,88368.68,0.1,88368.78,284083.0,277188.0,277188.0,6895.0,0.08400922942424362,1206280.3268856404,0.0,13.801696177608937,323119387.73139524,0.0049999999999999975,,0.0,1165.703485,22302.6775,0.0,-7.958078640513122e-13,86705.45,0.0,0.004953408300954897,10.0,8.670520231213853,10.019267822736055,-1.0,3.0,3.3972726971841804e-08,1133537.7415140255,1321368895.6619287
IVA - CALABARZON,HU,1000,413422508246,a,helped,901167,85778.27300000003,15573.959716184301,0.006828752091846163,81489.2054618252,79511.34462482351,1977.8608370016843,79511.43,79511.43,1977.8608370016843,79511.34,0.09,79511.43,255609.0,249405.0,249405.0,6204.0,0.08400922942424362,1336356.1801198178,0.0,14.503469178024135,145284768.90808007,0.0050000000000000044,,0.0,582.524819,22302.6775,0.0,2.929567699538893e-11,58083.41,0.0,0.004953408300954897,10.0,8.959537572254325,10.019267822736055,-1.0,3.0,3.9804672284822994e-08,1133537.7415140255,660313867.7051264
IVA - CALABARZON,HU,1000,413431245296,a,helped,901218,12612.279,15573.959716184301,0.017808740719653677,11878.06503108048,11590.184899582651,287.88013149782734,11585.6,11585.6,287.88013149782734,11585.59,0.01,11585.6,37242.0,36339.0,36339.0,903.0,0.08400922942424362,2760323.8634684603,0.0,11.487296886911993,196716390.64016804,0.005,,113.8420324645916,5413.362104999999,22302.6775,0.0,1.8474111129762605e-12,2.26,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.060080386603277e-07,1133537.7415140255,6136250254.4993105
IVA - CALABARZON,HU,1000,413475014198,a,helped,901311,23256.175999999992,15573.959716184301,0.013114774963593,21370.28770330164,20852.54979239082,517.7379109108213,20820.29,20820.29,517.7379109108213,20820.27,0.02,20820.29,66919.0,65295.0,65295.0,1624.0,0.08400922942424362,1694283.1700582677,0.0,9.5745014751148,86939427.66909061,0.0050000000000000044,,799.1710262982037,1331.48523,22302.6775,0.0,-1.3073986337985843e-11,15747.41,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.819632721130293e-07,1133537.7415140255,1509288760.4734828
IVA - CALABARZON,HU,1000,413492519155,a,helped,901320,10837.300000000005,15573.959716184301,0.019211861530019542,10295.141845469921,10045.518209852204,249.6236356177174,10045.53,10045.53,249.6236356177174,10045.52,0.01,10045.53,32293.0,31510.0,31510.0,783.0,0.08400922942424362,3003251.506202565,0.0,11.585459736806481,102905487.41516063,0.005,,0.0,3265.80037,22302.6775,0.0,-1.2221335055073723e-12,1.96,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.863767511289497e-07,1133537.7415140255,3701907975.6454687
IVA - CALABARZON,HU,1000,415610160429,a,helped,901328,9222.7646,15573.959716184301,0.020825691643232284,7498.127281797407,7316.7277304992185,181.399551298188,7302.67,7302.67,181.399551298188,7302.66,0.01,7302.67,23470.0,22901.0,22901.0,569.0,0.08400922942424362,1212748.1399744947,0.0,4.315808837434673,66776936.500947505,0.035,,348.3566141849469,2915.8927599999997,22302.6775,0.0,-6.849631972727366e-12,5.03,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,1.1290373627899102e-06,1133537.7415140255,3305274493.667498
IVA - CALABARZON,HU,1000,415618270317,a,helped,901338,12168.104000000001,15573.959716184301,0.0181308656251812,11559.519034307554,11278.971397853415,280.54763645413965,11278.98,11278.98,280.54763645413965,11278.97,0.01,11278.98,36259.0,35379.0,35379.0,880.0,0.08400922942424362,2994518.450106499,0.0,12.24050880190608,174473824.47093922,0.005,,0.0,4931.558965,22302.6775,0.0,1.4779288903810084e-12,2.2,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.450160528370401e-07,1133537.7415140255,5590108211.329346
IVA - CALABARZON,HU,1000,415620150577,a,helped,901345,27389.258000000005,15573.959716184301,0.012084810986410215,24725.81089557973,24125.82151852667,599.9893770530576,24125.85,24125.85,599.9893770530576,24125.82,0.03,24125.85,77558.0,75676.0,75676.0,1882.0,0.08400922942424362,1600723.3027947159,0.0,9.816743004126684,176629646.61374837,0.014999999999999986,,0.0,2334.02194,22302.6775,0.0,-8.58335624798201e-12,8058.52,0.0,0.004953408300954897,10.0,8.76685934489401,10.019267822736055,-1.0,3.0,2.2061223758617727e-07,1133537.7415140255,2645701958.5117846
IVA - CALABARZON,HU,1000,415620150693,a,helped,901346,73218.453,15573.959716184301,0.0073912811336159815,66660.98765869458,65043.056687098266,1617.9309715963163,65043.13,65043.13,1617.9309715963163,65043.06,0.07,65043.13,209097.0,204022.0,204022.0,5075.0,0.08400922942424362,1139588.4436503295,0.0,11.4266606963135,119048094.36746714,0.014999999999999986,,0.0,583.5054944999998,22302.6775,0.0,-2.6858515411731787e-12,21540.42,0.0,0.004953408300954897,10.0,9.364161849710985,10.019267822736055,-1.0,3.0,5.047416894765574e-08,1133537.7415140255,661425500.3965545
IVA - CALABARZON,HU,1000,415631701073,a,helped,901399,19280.715000000004,15573.959716184301,0.014403512972780495,15894.936429921012,15509.18342979657,385.75300012444194,15509.2,15509.2,385.75300012444194,15509.18,0.02,15509.2,49858.0,48648.0,48648.0,1210.0,0.08400922942424362,1240534.5521896007,0.0,6.383097135371989,141693490.02468792,0.035,,0.0,2912.623905,22302.6775,0.0,-3.410605131648481e-13,12.24,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.735212354101104e-07,1133537.7415140255,3301569123.1534615
IVA - CALABARZON,HU,1000,415640236144,a,helped,901419,39872.559000000016,15573.959716184301,0.010015968291679181,35565.15139494421,34702.1486087154,863.0027862288135,34702.19,34702.19,863.0027862288135,34702.15,0.04,34702.19,111558.0,108851.0,108851.0,2707.0,0.08400922942424362,1305687.8784103307,0.0,9.661341819260018,285338168.63724124,0.02500000000000001,,0.0,2621.361695,22302.6775,0.0,2.6858515411731787e-12,11732.93,0.0,0.004953408300954897,10.0,9.055876685934482,10.019267822736055,-1.0,3.0,1.255997676457031e-07,1133537.7415140255,2971412415.4416776
IVA - CALABARZON,HU,1000,4121366212194,a,helped,902116,26101.336000000007,15573.959716184301,0.012379372379813833,24795.947804693264,24194.364406978533,601.5833977147289,24194.39,24194.39,601.5833977147289,24194.36,0.03,24194.39,77778.0,75891.0,75891.0,1887.0,0.08400922942424362,2329212.5227859295,0.0,13.94445373906439,244995315.13915676,0.005000000000000001,,0.0,3228.248865,22302.6775,0.0,1.3926637620897964e-12,8528.34,0.0,0.004953408300954897,10.0,8.747591522157979,10.019267822736055,-1.0,3.0,2.3714058889195995e-07,1133537.7415140255,3659341927.4773164
IVA - CALABARZON,HU,1000,4121366224397,a,helped,902125,52413.50800000002,15573.959716184301,0.008735914639788483,49792.423408624774,48584.155747077966,1208.2676615468058,48584.22,48584.22,1208.2676615468058,48584.16,0.06,48584.22,156185.0,152395.0,152395.0,3790.0,0.08400922942424362,1788959.4192290802,0.0,15.176901789711229,140562729.1733317,0.005000000000000001,,0.0,922.356824,22302.6775,0.0,8.58335624798201e-12,17125.57,0.0,0.004953408300954897,10.0,9.229287090558765,10.019267822736055,-1.0,3.0,8.333648112036767e-08,1133537.7415140255,1045526271.1470095
IVA - CALABARZON,HU,1000,4121371212177,a,helped,902140,29822.73200000001,15573.959716184301,0.011581272563157758,28331.485632280088,27643.825118835113,687.6605134449763,27643.86,27643.86,687.6605134449763,27643.83,0.03,27643.86,88868.0,86711.0,86711.0,2157.0,0.08400922942424362,2229619.0789674874,0.0,14.268075728106613,371372406.3111332,0.0050000000000000044,,0.0,4282.870465,22302.6775,0.0,-6.87805368215777e-12,9744.27,0.0,0.004953408300954897,10.0,8.863198458574168,10.019267822736055,-1.0,3.0,1.9416853833441138e-07,1133537.7415140255,4854795314.093225
IVA - CALABARZON,HU,1000,4134177010179,a,helped,902311,20468.769999999993,15573.959716184301,0.01397925807701708,17165.962003043333,16751.51663100881,414.44537203452444,16672.92,16672.92,414.44537203452444,16672.9,0.02,16672.92,53568.0,52268.0,52268.0,1300.0,0.08400922942424362,1290683.560835375,0.0,6.842686961477902,182684646.7172719,0.015,,1946.6987328980097,3495.1487999999995,22302.6775,0.0,-5.229594535194337e-12,5.22,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.414777262389749e-07,1133537.7415140255,3961883077.007456
IVA - CALABARZON,HU,1000,4134282361940,a,helped,902433,16621.918000000005,15573.959716184301,0.015512772658961144,13928.552541683363,13590.620161409059,337.93238027430453,13590.64,13590.64,337.93238027430453,13590.62,0.02,13590.64,43690.0,42630.0,42630.0,1060.0,0.08400922942424362,1369098.0275806698,0.0,6.540879273628132,341454596.2111739,0.035,,0.0,8009.7162849999995,22302.6775,0.0,7.389644451905042e-13,9.74,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.666360602597468e-07,1133537.7415140255,9079315707.86701
IVA - CALABARZON,HU,1000,4134925248007,a,helped,902582,29433.859,15573.959716184301,0.011657526009947945,27961.672838772363,27283.25764516508,678.4151936072831,27283.29,27283.29,678.4151936072831,27283.26,0.03,27283.29,87708.0,85580.0,85580.0,2128.0,0.08400922942424362,2057673.3589507183,0.0,13.081605802697771,69871878.11136009,0.005,,0.0,816.450083,22302.6775,0.0,7.73070496506989e-12,19930.68,0.0,0.004953408300954897,10.0,8.36223506743735,10.019267822736055,-1.0,3.0,1.9802918145982735e-07,1133537.7415140255,925476983.1427586
IVA - CALABARZON,HU,1000,4156202607145,a,helped,902611,11315.514000000001,15573.959716184301,0.018801515303007228,10749.437734046225,10488.65595379681,260.78178024941616,10488.67,10488.67,260.78178024941616,10488.66,0.01,10488.67,33718.0,32900.0,32900.0,818.0,0.08400922942424362,3003969.3416415243,0.0,11.841143927040893,114926010.53466736,0.0050000000000000044,,0.0,3493.18781,22302.6775,0.0,2.5579538487363607e-13,2.05,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.307848544488225e-07,1133537.7415140255,3959660220.8317246
IVA - CALABARZON,HU,1000,4156317015109,a,helped,902681,30938.688000000002,15573.959716184301,0.011370486561053019,27492.484040720225,26825.86460000931,666.6194407109158,26809.34,26809.34,666.6194407109158,26809.31,0.03,26809.34,86178.0,84087.0,84087.0,2091.0,0.08400922942424362,1401894.2907008915,0.0,9.137496724795644,97965637.89942592,0.014999999999999986,,409.8313067529486,1165.0495999999998,22302.6775,0.0,-3.0411229090532288e-12,9103.0,0.0,0.004953408300954897,10.0,8.863198458574168,10.019267822736055,-1.0,3.0,1.8375838304864474e-07,1133537.7415140255,1320627692.3358185
IVA - CALABARZON,HU,1000,4156337015228,a,helped,902689,41290.301,15573.959716184301,0.009842512414640415,38762.07343756482,37821.920051311114,940.1533862537019,37801.27,37801.27,940.1533862537019,37801.23,0.04,37801.27,121513.0,118564.0,118564.0,2949.0,0.08400922942424362,1790388.8938764213,0.0,13.48132009107628,69260344.11689201,0.0050000000000000044,,512.2891270244971,584.159313,22302.6775,0.0,-3.0411229090532288e-12,12141.36,0.0,0.004953408300954897,10.0,9.132947976878608,10.019267822736055,-1.0,3.0,1.1918673606472879e-07,1133537.7415140255,662166628.3424047
IVA - CALABARZON,HU,1000,4156343801278,a,helped,902706,10910.312000000004,15573.959716184301,0.019147470565009962,8995.377397943184,8777.315371426557,218.06202651662667,8777.33,8777.33,218.06202651662667,8777.32,0.01,8777.33,28216.0,27532.0,27532.0,684.0,0.08400922942424362,1324762.566758894,0.0,5.12764150068959,128448727.85736036,0.035,,0.0,4665.428625,22302.6775,0.0,-3.097966327914037e-12,6.92,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,8.774941800477363e-07,1133537.7415140255,5288439426.777385
IVA - CALABARZON,HU,1000,4156345017157,a,helped,902714,23161.008,15573.959716184301,0.013141691482534898,20414.62261402367,19919.200992376245,495.42162164742376,19919.22,19919.22,495.42162164742376,19919.2,0.02,19919.22,64035.0,62481.0,62481.0,1554.0,0.08400922942424362,1478405.2390096118,0.0,8.337449990997419,72711848.43168935,0.024999999999999994,,0.0,1163.74202,22302.6775,0.0,2.2737367544323206e-12,6816.26,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.83702926110446e-07,1133537.7415140255,1319145501.0557697
IVA - CALABARZON,HU,1000,4156345020185,a,helped,902717,12862.538999999992,15573.959716184301,0.017634641832382517,10627.49471495181,10370.538584290405,256.95613066140515,10334.34,10334.34,256.95613066140515,10334.33,0.01,10334.34,33208.0,32402.0,32402.0,806.0,0.08400922942424362,1320506.2620014916,0.0,5.549640336948574,150830445.42663547,0.024999999999999994,,896.5060657662075,4654.967985,22302.6775,0.0,-5.8975047068088315e-12,4.99,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,6.855039208193083e-07,1133537.7415140255,5276581896.536994
IVA - CALABARZON,HU,1000,41211115110225,a,helped,903305,36644.36299999999,15573.959716184301,0.010447837455491967,33884.96202332236,33063.72257842933,821.2394448930269,33022.38,33022.38,821.2394448930269,33022.34,0.04,33022.38,106142.0,103566.0,103566.0,2576.0,0.08400922942424362,1658500.216574571,0.0,11.764680619036637,137742003.08811235,0.0050000000000000044,,1024.5782239236619,1329.990975,22302.6775,0.0,-3.410605131648481e-12,11972.98,0.0,0.004953408300954897,10.0,8.998073217726388,10.019267822736055,-1.0,3.0,1.4255722572516774e-07,1133537.7415140255,1507594966.0355368
IVA - CALABARZON,HU,1000,41211115114318,a,helped,903308,39749.547000000006,15573.959716184301,0.010031454412036112,34618.94073017615,33778.89184147541,840.0488887007475,33778.93,33778.93,840.0488887007475,33778.89,0.04,33778.93,108590.0,105955.0,105955.0,2635.0,0.08400922942424362,1148795.28962877,0.0,8.487304013783001,211379017.61280107,0.024999999999999994,,0.0,1994.98632,22302.6775,0.0,-5.343281372915953e-12,12999.12,0.0,0.004953408300954897,10.0,8.978805394990356,10.019267822736055,-1.0,3.0,1.2618325451653714e-07,1133537.7415140255,2261392287.524177
IVA - CALABARZON,HU,1000,41211915030461,a,helped,903379,27838.96100000001,15573.959716184301,0.011986806215436682,24168.86007639179,23582.26047289677,586.5996034950192,23582.29,23582.29,586.5996034950192,23582.26,0.03,23582.29,75811.0,73971.0,73971.0,1840.0,0.08400922942424362,1285764.5379745427,0.0,7.949667705929436,262290329.74557903,0.024999999999999994,,0.0,3545.849445,22302.6775,0.0,7.62834240219945e-12,9104.33,0.0,0.004953408300954897,10.0,8.670520231213853,10.019267822736055,-1.0,3.0,2.1528831868827068e-07,1133537.7415140255,4019354171.6340604
IVA - CALABARZON,HU,1000,41342822213512,a,helped,903736,24507.019999999997,15573.959716184301,0.012775701116358954,22035.371131813397,21502.330622550533,533.0405092628653,21446.74,21446.74,533.0405092628653,21446.72,0.02,21446.74,68923.0,67251.0,67251.0,1672.0,0.08400922942424362,1452371.828746322,0.0,8.42527509211181,270224309.43656695,0.0049999999999999975,,1377.0331221221868,4018.1409949999993,22302.6775,0.0,1.864464138634503e-11,16594.29,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.6065390888730977e-07,1133537.7415140255,4554714468.557219
IVA - CALABARZON,HU,1000,41561713078002,a,helped,903828,23776.09199999999,15573.959716184301,0.01297059083242518,20154.90886107272,19668.73255926299,486.1763018097306,19560.17,19560.17,486.1763018097306,19560.15,0.02,19560.17,62838.0,61313.0,61313.0,1525.0,0.08400922942424362,1198369.5686471865,0.0,6.847342146245284,107269409.53039685,0.0050000000000000044,,2688.493223703565,1749.53577,22302.6775,0.0,6.608047442568932e-12,6990.89,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.7276540720874533e-07,1133537.7415140255,1983164825.4238014
IVA - CALABARZON,HU,1000,41561827018103,a,helped,903829,23535.48200000001,15573.959716184301,0.013036723279323141,22358.37140886559,21815.7667756327,542.6046332328926,21815.79,21815.79,542.6046332328926,21815.77,0.02,21815.79,70132.0,68430.0,68430.0,1702.0,0.08400922942424362,2427153.711188069,0.0,13.798117860698536,168733486.50020117,0.0050000000000000044,,0.0,2465.77953,22302.6775,0.0,-6.0822458181064576e-12,6920.63,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,2.769589184390431e-07,1133537.7415140255,2795054159.507715
IVA - CALABARZON,HU,1000,41561827021121,a,helped,903832,47270.94100000001,15573.959716184301,0.009198835907803233,42387.87863102949,41359.097695986864,1028.7809350426232,41359.15,41359.15,1028.7809350426232,41359.1,0.05,41359.15,132959.0,129732.0,129732.0,3227.0,0.08400922942424362,1255932.5192986033,0.0,10.118693712103855,79972717.87059247,0.014999999999999986,,0.0,616.4448730000001,22302.6775,0.0,1.4381384971784428e-11,13909.17,0.0,0.004953408300954897,10.0,9.15221579961464,10.019267822736055,-1.0,3.0,9.729905638860912e-08,1133537.7415140255,698763529.1083205
IVA - CALABARZON,HU,1000,41561910217430,a,helped,903840,46407.484000000004,15573.959716184301,0.009284018214985982,43257.38912318296,42208.52352780328,1048.865595379681,42171.54,42171.54,1048.865595379681,42171.49,0.05,42171.54,135556.0,132266.0,132266.0,3290.0,0.08400922942424362,1615069.7238093333,0.0,12.892772177806705,80085289.91628902,0.0050000000000000044,,916.997539889868,605.4859009999999,22302.6775,0.0,-5.7127635955112055e-12,13646.0,0.0,0.004953408300954897,10.0,9.190751445086702,10.019267822736055,-1.0,3.0,1.0002716603841291e-07,1133537.7415140255,686341120.7381247
IVA - CALABARZON,HU,1000,41562015015232,a,helped,903850,64153.809000000016,15573.959716184301,0.007896211497505606,58822.86926112472,57395.264356531945,1427.6049045927696,57395.33,57395.33,1427.6049045927696,57395.26,0.07,57395.33,184511.0,180033.0,180033.0,4478.0,0.08400922942424362,1262490.674474798,0.0,11.849510852627384,210100726.61561704,0.015000000000000013,,0.0,1167.01097,22302.6775,0.0,3.410605131648481e-13,18872.16,0.0,0.004953408300954897,10.0,9.325626204238922,10.019267822736055,-1.0,3.0,6.15412523479752e-08,1133537.7415140255,1322850979.2558923
IVA - CALABARZON,HU,1000,41562026017102,a,helped,903857,28320.926000000003,15573.959716184301,0.011884372919057886,26154.053408437165,25519.314380959673,634.7390274774909,25519.34,25519.34,634.7390274774909,25519.31,0.03,25519.34,82038.0,80047.0,80047.0,1991.0,0.08400922942424362,1830464.5046339547,0.0,11.415003713886396,233016260.61458007,0.014999999999999986,,0.0,2910.989715,22302.6775,0.0,1.2352785461189342e-11,8330.51,0.0,0.004953408300954897,10.0,8.824662813102105,10.019267822736055,-1.0,3.0,2.098161076911448e-07,1133537.7415140255,3299716707.111657
IVA - CALABARZON,HU,1000,41562272013100,a,helped,903876,25383.201000000005,15573.959716184301,0.012553268016723454,21263.598018429777,20747.77293231296,515.8250861168158,20747.79,20747.79,515.8250861168158,20747.77,0.02,20747.79,66698.0,65080.0,65080.0,1618.0,0.08400922942424362,1137933.1725907165,0.0,6.718169751682813,199306392.09152755,0.035,,0.0,3062.4794699999998,22302.6775,0.0,-5.115907697472721e-13,7474.26,0.0,0.004953408300954897,10.0,8.574181117533696,10.019267822736055,-1.0,3.0,2.472751174432935e-07,1133537.7415140255,3471436061.8568697
IVA - CALABARZON,HU,1000,41562272016122,a,helped,903878,18784.775,15573.959716184301,0.014592409107963328,17511.418937750503,17087.090637613615,424.3283001368861,17072.21,17072.21,424.3283001368861,17072.19,0.02,17072.21,54876.0,53545.0,53545.0,1331.0,0.08400922942424362,2362120.7835621596,0.0,11.996819383347846,163980650.92993096,0.0050000000000000044,,368.8481716417841,3062.4794699999998,22302.6775,0.0,-3.5456082514429e-12,3.33,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.8841053746886313e-07,1133537.7415140255,3471436061.8568697
IVA - CALABARZON,HU,1000,41562272019146,a,helped,903881,17766.049,15573.959716184301,0.01500495052781956,14354.156058349585,14006.021945840585,348.13411250900054,14006.04,14006.04,348.13411250900054,14006.02,0.02,14006.04,45025.0,43933.0,43933.0,1092.0,0.08400922942424362,1170347.2878628545,0.0,5.780577147529276,215270492.44214752,0.04500000000000001,,0.0,4899.966905,22302.6775,0.0,-6.252776074688882e-13,12.33,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.2229283865589814e-07,1133537.7415140255,5554297418.98717
IVA - CALABARZON,HU,1000,41564282118001,a,helped,903966,16403.982000000004,15573.959716184301,0.015615480546496542,14035.793238735343,13695.6292295347,340.1640092006443,13686.74,13686.74,340.1640092006443,13686.72,0.02,13686.74,43995.0,42928.0,42928.0,1067.0,0.08400922942424362,1500003.0342802196,0.0,7.119144374499298,172702207.07577398,0.024999999999999994,,220.67840618388271,4023.06209,22302.6775,0.0,2.618349981275969e-12,7.8,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.759661570738293e-07,1133537.7415140255,4560292715.4692955
IVA - CALABARZON,HU,1000,413413160208004,a,helped,904229,19529.346000000005,15573.959716184301,0.014311532651449415,16678.238183066263,16273.675739134102,404.5624439321627,16273.7,16273.7,404.5624439321627,16273.68,0.02,16273.7,52315.0,51046.0,51046.0,1269.0,0.08400922942424362,1433469.0498389846,0.0,7.42323468960697,220393251.36984593,0.035,,0.0,4317.537104999999,22302.6775,0.0,4.263256414560601e-12,10.31,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.6641095537580753e-07,1133537.7415140255,4894091258.904703
IVA - CALABARZON,HU,1000,413424364148005,a,helped,904248,17222.755999999994,15573.959716184301,0.015239779074437675,15712.261309953621,15331.92798007886,380.3333298747597,15302.98,15302.98,380.3333298747597,15302.96,0.02,15302.98,49183.0,47990.0,47990.0,1193.0,0.08400922942424362,2072239.7038164914,0.0,10.077489067900784,140090730.83615553,0.0050000000000000044,,717.2048226475264,2919.16171,22302.6775,0.0,-1.6768808563938364e-12,2.98,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.4243148641360536e-07,1133537.7415140255,3308979971.8676205
IVA - CALABARZON,HU,1000,415618270178003,a,helped,904280,18725.111000000004,15573.959716184301,0.014615638584851312,16374.73664908406,15977.506700195585,397.22994888847495,15977.53,15977.53,397.22994888847495,15977.51,0.02,15977.53,51363.0,50117.0,50117.0,1246.0,0.08400922942424362,1617966.6758989717,0.0,8.204323826502396,123577614.18845728,0.024999999999999994,,0.0,2465.77953,22302.6775,0.0,-2.0179413695586845e-12,8.5,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,3.90268409753387e-07,1133537.7415140255,2795054159.507715
IVA - CALABARZON,HU,1000,415636153118002,a,helped,904306,16403.319999999996,15573.959716184301,0.015615795645629678,14812.61349594852,14454.277651204824,358.3358447436965,14419.92,14419.92,358.3358447436965,14419.9,0.02,14419.92,46342.0,45218.0,45218.0,1124.0,0.08400922942424362,1964760.3266087265,0.0,9.324734594211963,186311195.73678508,0.0049999999999999975,,851.1880643205342,4120.28357,22302.6775,0.0,-4.490630090003833e-12,2.81,0.0,0.004953408300954897,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,4.7599497070195795e-07,1133537.7415140255,4670496932.335146
IVA - CALABARZON,PF,1,4121366212194,a,helped,914436,26101.336000000007,15573.959716184301,0.012379372379813833,21078.37281754358,20884.85870921669,193.51410832688947,20884.87,20884.87,193.51410832688947,20884.86,0.01,20884.87,66117.0,65510.0,65510.0,607.0,0.08400922942424362,1136934.2420346371,0.0,6.806560924482595,1225304.6124393097,0.045,,0.0,18.704077081543744,22302.6775,0.0,6.821210263296962e-13,8523.64,0.0,2.8129884884850697e-06,10.0,9.17148362235067,10.019267822736055,-1.0,3.0,2.3714058889195995e-07,1133537.7415140255,21201777.292117342
IVA - CALABARZON,PF,10,413431245296,a,helped,919698,12612.279,15573.959716184301,0.017808740719653677,9863.546686160798,9781.614024150897,81.93266200990215,9781.55,9781.55,81.93266200990215,9781.55,0.0,9781.55,30939.0,30682.0,30682.0,257.0,0.08400922942424362,1456128.631471763,0.0,6.059789619842241,5075434.573230302,0.045,,113.8420324645916,165.42052719791528,22302.6775,0.0,-1.8474111129762605e-13,0.04,0.0,1.4398786925252498e-05,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.060080386603277e-07,1133537.7415140255,187510410.7999843
IVA - CALABARZON,PF,25,413431245296,a,helped,925858,12612.279,15573.959716184301,0.017808740719653677,9383.799918764731,9296.447586505146,87.35233225958437,9296.33,9296.33,87.35233225958437,9296.33,0.0,9296.33,29434.0,29160.0,29160.0,274.0,0.08400922942424362,1235467.254281253,0.0,5.141490580802244,8689169.356292054,0.065,,113.8420324645916,297.9823592732473,22302.6775,0.0,1.0018652574217413e-12,0.1,0.0,2.8020719991257372e-05,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.060080386603277e-07,1133537.7415140255,337774250.5416177
IVA - CALABARZON,PF,30,4121366212194,a,helped,932916,26101.336000000007,15573.959716184301,0.012379372379813833,21685.057081375657,21478.153199490727,206.90388188492796,21478.16,21478.16,206.90388188492796,21478.15,0.01,21478.16,68020.0,67371.0,67371.0,649.0,0.08400922942424362,1268795.1776446726,0.0,7.595981683050653,13396962.845777549,0.035,,0.0,198.85346666522014,22302.6775,0.0,7.389644451905042e-13,8523.77,0.0,3.065693078731948e-05,10.0,9.190751445086702,10.019267822736055,-1.0,3.0,2.3714058889195995e-07,1133537.7415140255,225407909.4959282
IVA - CALABARZON,PF,50,413431245296,a,helped,938178,12612.279,15573.959716184301,0.017808740719653677,9996.276091625221,9889.157903160913,107.11818846430785,9888.99,9888.99,107.11818846430785,9888.99,0.0,9888.99,31355.0,31019.0,31019.0,336.0,0.08400922942424362,1511405.9275347886,0.0,6.289830275355692,13467299.7578057,0.045,,113.8420324645916,434.1627080188115,22302.6775,0.0,-2.2026824808563106e-13,0.13,0.0,3.8788231245366506e-05,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.060080386603277e-07,1133537.7415140255,492139815.4972569
IVA - CALABARZON,PF,200,413431245296,a,helped,950498,12612.279,15573.959716184301,0.017808740719653677,10491.20950802472,10343.921998886297,147.28750913842327,10343.62,10343.62,147.28750913842327,10343.61,0.01,10343.62,32907.0,32445.0,32445.0,462.0,0.08400922942424362,1803155.614685931,0.0,7.503968702126264,26461072.888471533,0.035,,113.8420324645916,815.5665137020817,22302.6775,0.0,-1.0800249583553523e-12,0.25,0.0,7.593401290156872e-05,10.0,10.019267822736055,10.019267822736055,-1.0,3.0,7.060080386603277e-07,1133537.7415140255,924475423.9963253
